tokenize,SCREEN#Positive,SCREEN#Neutral,SCREEN#Negative,CAMERA#Positive,CAMERA#Neutral,CAMERA#Negative,FEATURES#Positive,FEATURES#Neutral,FEATURES#Negative,BATTERY#Positive,BATTERY#Neutral,BATTERY#Negative,PERFORMANCE#Positive,PERFORMANCE#Neutral,PERFORMANCE#Negative,STORAGE#Positive,STORAGE#Neutral,STORAGE#Negative,DESIGN#Positive,DESIGN#Neutral,DESIGN#Negative,PRICE#Positive,PRICE#Neutral,PRICE#Negative,GENERAL#Positive,GENERAL#Neutral,GENERAL#Negative,SER&ACC#Positive,SER&ACC#Neutral,SER&ACC#Negative
máy tốt màn_hình rộng khiến trải_nghiệm rất_chi_là ok chơi game mượt nè nói_chung trong tầm giá 6tr trở xuống thì con này cân hết mọi đối_thủ,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
thật_sự thất_vọng về số lần này vào game call of duty đc 2 trận bắt_đầu đen màn_hình văg game bảo_hành máy mới vẫn tình_trạng như_thế,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
dùng rất thích màn đẹp sạc nhanh chụp ảnh cũng rất ảo nữa ! đc cái mý siêu nhẹ cầm lâu ko có cảm_giác mỏi tay,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
sao mình mua máy về dùng thì máy chạy rất mượt nhưng mỗi_tội sạc pin thì nâu quá vậy sạc 5h 6h mới đầy được vậy,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mình mua ngày 16 5 tới 27 5 thì bị lỗi bàn_phím đã đc đổi máy mới nhưng không biết có bị nữa không còn lại mọi thứ điều ổn mình xài chủ_yếu là các tác_vụ văn_phòng không chơi game nên pin 2 ngày mới sạc dù đi đổi máy nhưng nhân_viên tgdd tôn đản rất nhiệt_tình cảm_ơn hi,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
đt e mua được 3 tháng nay sạc vừa đủ 100 pin ròi tắt hết mạng để không 3 tiếng sau còn có 80 pin là sao ạ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sau khi trải_nghiệm sản_phẩm mình thấy máy đáp_ứng tốt những nhu_cầu cơ_bản hàng ngày thời_lượng pin có_thể gọi là trâu nhưng chưa thực_sự ấn_tượng lắm hỗ_trợ giao_diện miui 11 mới nhất cùng với android 10 được cập_nhật thời_gian gần đây camera chụp ổn trong tầm giá màn_hình hiển_thị rõ_ràng sắc nét màu_sắc ổn xin chân_thành cảm_ơn sự hỗ_trợ của các bạn nhân_viên tgdđ điện_máy xanh,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
mình vừa mua máy lúc chiều camera không được như quảng_cáo tụt pin nhanh vân rau chậm không có chế_độ siêu tiết_kiệm pin như vivo nói_chung không thích lắm,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
chỉ cần pin trâu sóng khoẻ bắc wifi mạnh là ok chỉ cần vậy pin sử_dụng 2e 2 3 ngày là đc,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mua đc 1 tuần máy ngon pin khựng spen nhiều cải_tiến màn_hình sắc nét nói_chung rất tuyệt rất đáng đồng_tiền mình mua tại tgdd dài năm,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
mới mua đc 2 ngày thấy cũng ổn pin ko đc như kỳ_vọng lắm mà bù đc cái sạc nhanh cũng ok chơi game cũng mượt mặc_dù đôi_khi hơi lag một tý nhưng ko vấn_đề gì với sp tầm trung v thì mình cảm_nhận thấy cũng tạm ổn còn phải xem một tg sau mới biết được tạm đánh_giá 5s,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
khong biết bcn android 10 thế_nào hiện vẫn chưa dám cập_nhật sản_phẩm pin lâu lổi nhận tin nhắn quá chậm 2đt cùng tk mes con lenovo phab2 nhận truớc hơn 1 phut sau con joi3 mới có chuông báo nhận,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xài máy được 1 tuần máy thiết_kế đẹp pin trâu cực lướt web chơi game cực đã 5 sao cho s20,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
từ giờ trỡ đi nói khưng với dt samsung quản cáo cấu như đời tới đến khi sài thì giật lag các kiểu mua được 2 tháng giờ gọi dt zalo gì củng ngta không nghe được yon hã hã trong khi mình la chết cmn bên này bên kia vẩn hã và hã dkm sai_lầm khi mua,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
rất tốt pin trâu máy mượt đẹp dùng đc một tuần rồi chưa thấy hiện_tượng bất_ổn gì cảm_ứng vân tay ok nhưng lâu_lâu ko nhạy lắm,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
sao một tháng sử_dụng hình_ảnh đẹp camera đẹp quay_phim lo rè pin tụt rất nhanh sạc nóng lướt web nhiều lúc bị đơ wi fi chập_chờn khá thất_vọng hơn 10 ngày đem ra dmx thì bảo gởi đi bảo_hành xong bảo máy vẫn ổn chán,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
ok về mọi mặt pin trâu sóng khoe trước dùng hàng vsmart để ủng_hộ hàng việt_nam nhưng quá tệ,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
xài 1 thời_gian thấy pin tụt khá nhanh nhưng bù lại máy chạy mượt không nóng nhưng chụp màn_hình nhanh bằng vuốt ba ngón tay được lúc đầu lúc sau không chụp được,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
máy mỏng đẹp vừa tay pin ổn với mức giá này thì nokia 2 3 tuyệt sống wifi tốt nhìn_chung minh rất hài_lòng với sản_phẩm,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
mới lấy về tặng sinh_nhật bà_xã thấy mượt đẹp chụp ảnh khỏi chê nói_chung rất tuyệt_vời còn chưa nói cách phục_vụ của anh quản_lý tên nam ở của hàng ngã tư phan đăng lưu và phan xích long dể thương cực_kỳ sẽ luôn ủng_hộ tgdd sự uy_tín làm_nên sự tin_tưởng,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
mới mua máy test được 1 tháng thấy ok mà mọi người ơi giá cũng vừa tầm nói_chung là nên mua màu_sắc cũng bắt_mắt lắm chứ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
máy tốt nhưng có cảm_giác pin tụt nhanh mấy ngày đầu nhưng h thì tốt r liên_quân chơi 3 tiếng chỉ hau 30 mạng tốt hút wifi mạnh,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
máy tuyệt đẹp sang_trọng pin trâu_bò về phần_mềm thì không_thể chê vào đâu được mỗi_tội hơi đắt,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
nhân_viên tư_vấn bán hàng nhiệt_tình phải nói là ip xài rất ngon luôn chụp hình nghe nhạc tất_cả đều ok pin tạm ổn khuyên mọi người nên mua sử_dụng,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
dùng chơi clash of clans thấy ổn mà mua được 3 ngày không phải là điện_thoại flagship cơ_mà không đến mức tệ như mọi người bình_phẩm,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
vsmart active 3 xài ở mức tạm ổn chơi game ít lag nhưng các chức_năng còn hạn_chế chụp hình ở mức khá mình nghĩ camera tầm 20mp là vừa chứ k phải 48mp nhưng vsmart giới_thiệu pin thì k trâu nhưng xài liên_tục thì tầm nguyên ngày với mức giá 4tr thì mình chấm con này 8 10 đ,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
mua cho vợ dùng xem youtube dùng 1 thời_gian nó loạn cảm_ứng phải ấn nút nguồn tắt mh bật lại mới ok đi bảo_hành họ reset lại máy nhưng chả ăn_thua gì đúng là tào_lao,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
đã mua máy xài được 1 tuần máy chạy rất mượt pin trâu camera chụp đêm khá tốt quá ưng e nó,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
máy mua trước tết thì 9tr giờ giảm xuống vài triệu mua sài 5 tháng mà sạc nó nóng muốn nổ cả đt vào facebook thì nó chập chập sai_lầm khi mua đt này ae có ý_định mua thì nên bỏ đi ạ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
hog bik mn sử_dụng sao chứ tôi mới mua con này mà cảm_giác con pin 5000 của nó thấy yếu yếu sao ấy còn thua con redmi note 7 cũ của tui pin để trong vòng 30p ko làm j mà máy cx tụt pin 2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dùng mượt nhưng sạc pin mất hơn 2 tiếng và rất nhanh hết pin nhân_viên tư_vấn nhiệt_tình,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tuyệt_vời chắc_chắn tôi sẽ mua cấu_hình xịn pin khủng không_thể tin nổi tự_hào hàng việt_nam chất_lượng cao !,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
camera trên cùng của a70 sao ko dùng dk ? và nó có công_dụng gì hơi tò_mò ai đang sủ dụng a70 có thắc_mắc chung ý_kiến không,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
không sử_dụng được ứng_dụng kép của các trò_chơi nữa không biết tại_sao cần sự trợ_giúp của mọi người,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vsmart joy 3 nhà_sản_xuất đã gửi bản cập_nhật sửa_chữa các tính_năng r nha các bạn bắt wifi bao mạnh,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mình mua máy đc 5 tháng bjo giờ mình muốn trả lại máy thì mình sẽ mất bao_nhiêu tiền phụ_kiện đầy_đủ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
mua máy hôm_qua cho ông chú xem phim chụp ảnh tốt trong tầm giá khong đối hỏi gì thêm,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
đt đẹp cammera đủ dùng pin trâu chip mát màn to dùng rất đã ngoài_ra chưa thấy lỗi gì,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
máy chơi game khá là dc hình đẹp pin trâu so với các mấy khác cùng tâm già hí ok mn nên mua,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
chụp ảnh ok tốt pin trâu chơi game khá là mượt vừa_ý ưng bé vivo u10 này phết nên mua nha !,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
mình mua đc 3 tháng dùng ok nhưng sao dạo này bị lỗi thẻ sim liên_tục có ai biết lm thế_nào k ? khởi_động lại đc một lúc lại bị,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
mới lấy 7plus về 2 ngày đem ra đổi trả vì lỗi nhỏ phần_cứng tí thôi dùng thì vẫn ko ảnh_hưởng gì vì để_ý rất kỹ mới thấy nhân_viên hỗ_trợ kỹ_thuật nhiệt_tình am_hiểu điềm_đạm chưa đầy 5f lại được bóc tiếp máy mới sp rất đáng để lựa_chọn trong tầm giá vẫn tin tường về chế_độ bảo_hành của tgdđ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
máy đẹp pin trâu sạc nhanh cammara đẹp vân tay và nhận_dạng gương_mặt rất nhanh so với oppo f11 pro mình đã sài thì ok hơn nhiều,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
mình có mua iphone plus 32gb tại tgdđ máy xài tốt mỗi_tội pin mau hết quá cấu_hình iphone thì khỏi phải chê mượt,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tất_cả mọi thứ đều ok sau tuần đầu_tiên sử_dụng nhưng sang tuần thứ 2 thấy pin tụt bắt_đầu nhanh chơi game đc 1h tụt đến 15 pin đấy là chưa chơi pubg còn chơi pubg thì 3h là từ 90 xuống 20 luôn,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
máy ok chạy mượt và nhanh nhân_viên thế_giới di_động chổ mình mua nhiệt_tình còn lại mới mua nên cũng chưa coi hết chức_năng của dòng máy này,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
mới xài 2 ngày cấu_hình tốt chụp hình xoá phông tốt cảm_biến vân tay nhạy chơi facebook rất nhanh,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
máy dùng ổn trong tầm giá pin dùng ổn chơi game thì khỏi bàn fps ổn_định,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
bin trâu tuyệt_vời xem phim giờ chỉ mất 6 7 sạc đầy xem phim chơi game hỗn_hợp hơn khoảng 10 tiếng wifi đánh liên_quân củng ổn k giật,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mới dùng nhưng rất là mượt nhé bỏ tiền ra đối vs chiếc máy này ko hối_hận nhé,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
thấy mọi người ai cũng than là máy hay bị lỗi này kia mình mua hôm lễ 30 4 cho đến bây_giờ máy vẫn hoạt_động tốt k có bất_cứ lỗi nhỏ nào mình tess rất kỹ chắc tại mình hên hay sao nen mới mua dc con máy ngon như z mình là người rất kĩ_tính,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
máy ngon giá rẻ cấu_hình tốt pin ổn có cái màu không giống như trong hình có thêm màu trắng thì đẹp,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
hiện_tại đang sd cảm_thấy máy rất ok khi mua may_mắn vào ngày đc nhận rất nhiều k mãi hỗ_trợ trả_góp rất tốt và nhah chóg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
máy rất ok nha mọi người hay nói yếu sóng thì cũng có tí nhưng không sao nếu có phàn_nàn về ram thì tải cái này về sài rất ok,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tại_sao máy xiaomi redmi note 9s không_thể nghe âm_thanh 4d trái phải của game pubg trong khi tất_cả máy xiaomi khác lại có_thể nghe bình_thường,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mình thấy máy khá ổn nhưng hôm mua về tụt pin hơi lô nhưng hôm sau sạc vào là oke nhưng máy xài nóng ở camera quá nên đang tính mai đi đổi cái khác xem ntn,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
sau quá_trình trải_nghiệm máy với mức giá này thấy là vô đối trong phân khúc máy dưới 10 000 000đ luôn trước mình có xài hãng trung_quốc giật lag kinh_hoàng máy mượt pin xài hoài không hết,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
sản_phẩm mua ngày 1 9 xài rất mượt pin trâu không chơi game khi gọi video call zalo hay fb thì hình_ảnh thì rất mờ nhược_điểm còn các thứ khác thì khỏi phải chê,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
mình mua được 3 ngày máy rất mượt pin lâu 2 ngày chưa hết đáng tiền mua nhân_viên rất nice luôn,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
máy mua đc 1 tuần r cảm_thấy sài hơi nóng còn lại thì cũng ok liên_quân chơi mượt,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cần hổ trợ vì lỗi vân tay vân tay nào máy cũng nhận và mở khoá ban_đầu minh nghĩ do con minh có nét tương_đồng nên nhận_dạng khuôn_mặt nhầm nhưng sáng nay đưa bé e thử vân tay thì mới biết,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tính ra thế_giới di_động mua sản_phẩm samsung a71 nhưng lại thấy fpt sop bán giá rẻ hơn giá có 8 490 000 đ 2 cửa_hàng ở gần nhau cùng 1 loại hàng mà giá sao giá lại khác nhau xin hỏi vì sao ?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sản_phẩm mình hồi năm 2017 dùng rất tốt ! camera đẹp loa to khỏi bàn cải ! nhìn màn_hình và cầm rất sướng tay !,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
mình đã nhận được sả phẩm tại siêu_thị nhưng thực_sự chưa ưng_ý lắm không như mong_đợi cấu_hình ko mượt chơi game hơi lag,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
máy này qua kém kết_nối 4g wifi cực kém rom 128g mà chơi game thì lag xem youtube quá mờ xem phim mờ cảm_ứng bàn_phím thường_xuyên bị delay mặc_dù là người dùng oppo nhiều nhưng phải nói chiếc a31 bản 2020 mới mua tháng 4 2020 này quá kém,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
sau gần 3 tháng sử_dụng thì chiếc máy này dùng rất tốt ko lag chơi game ko giật mọi thứ khá ổn và như mới nhưng pin hơi tốn dung_lượng síu sau khi cập_nhật hệ_thống 2 lần nói_chung rất tốt ngon hơn redmi 8,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
mình mua chưa dc 1 tháng phát_hiện màn lồi_lõm mang đi bảo_hành ko biết có dc đổi cái khác không thất_vọng qoá,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
mình mới mua ss a70 được khoảng 6 tháng ko bị rơi vào nước cũng như xuống sàn tối vẫn chơi games sau đó đi ngủ thì sặc pin sáng dậy ko lên màn_hình vẫn có chuông báo và cuộc_gọi đến ra ttbh ss họ tháo ra thấy quỳ đổi màu nên ko bảo_hành họ bảo hỏng màn_hình mình đồng_ý thay màn_hình thì vẫn ko lên ttbh bảo thay cả main mà ko bảo_hành,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
đã xài hơn 2 tháng vẫn rất oke mà cho mình hổi ốp lưng của realme 5pro xài chung cho realme 5i đc ko ạ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
sản_phẩm đẹp sang giá ok pin trâu mượt lắm luôn lần sau lại ủng_hộ tgdđ tiếp,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
mọi thứ ok cho đến khi pin tụt nhanh hơn cả tượng tượng ko biết máy các bác có như của em ko,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mình đã mua ở điện_máy xanh được một tuần sau một tuần trãi nghiệm thì hơi thất_vọng thua oppo luôn chụp hình thì mờ_ảo màu đỏ thành màu bắt sóng wf kém hối_hận khi mua máy này giờ đổi con khác thì lại mất phí mà để dùng chán,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
đã dc đổi máy mới về sd 1 ngày bluetooth bt sang ngày hôm sau tình_trạng giật giật tiếp_diễn như máy cũ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
máy ổn đã dùng được 4 ngày pin trâu cực chơi game lướt face ok tốn ít còn sạc nhanh thì best luôn chụp ảnh rõ nét tuy_nhiên thì cái cảm_biến hơi nhạy cầm đt lên đã sáng màn_hình r,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
thấy mọi thứ ổn mỗi điều là pin tụt nhanh quá 4500mah mà thấy như 3500mah vậy,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
sản_phẩm ok loa to sản phẩmvừa vs giá tiền loa thoại hơi bất_tiện tí nói_chung là tam ổn,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
bắt sóng wifl quá kem và hay quảng_cáo tào_lao rất bực_mình mới mua 2ngày noi chung là qúa tệ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
máy này mic ro thu âm rất kém máy này mic ro thu âm rất kémmáy này mic ro thu âm rất kémmáy này mic ro thu âm rất kém,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mọi thứ đều ok nhưng không hiểu sao người khác gọi đến cho mình thỉnh_thoảng cứ bị thuê_bao chán lắm luôn phải tắt nguồn đi mở lại mới gọi được,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
nhân_viên tgdd rất nhiệt_tình chu_đáo mới trải_nghiệm thấy sản_phẩm sử_dụng dễ_dàng mượt_mà camera tạm ổn,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2loa nhung chỉ nghe được1 bên bắt mạng 4g wf cực kém nhanh hết pin mong xem_lại quá tệ,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
không nên mua các sản_phẩm của samsung nữa nha ace đó là ý_kiến của riêng mình hiệu_ứng thấp chỉ ngang so với những dòng như oppo xiaomi vivo realme nhưng giá thì vẫn mắc hơn sản_phẩm lỗi rất nhiều nếu bạn nào may_mắn trong 1 tháng mà nó lỗi thì còn đổi được nếu sau 1 tháng mà lỗi thì xác_định chịu lỗ nói_chung dòng samsung các bạn nên cân_nhắc trước khi mua sản_phẩm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ổn so với tầm giá với giá này thì không_thể đòi_hỏi quá nhiều được thao_tác chạm không được nhạy cho lắm camera ổn nói_chung với giá_như vậy thì chấp_nhận được,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
qua tệ moi được 1 tháng mà đơ rui nhảy tum lum àh jo k biết làm sao được,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
cho mình hỏi là mình mới mua sp này bên tgdđ mình sử_dụng được 30 ngày thì pin đã chai mất 1 như_vậy có phải là pin có vấn_đề gì không mọi người thanks all,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dùng được 1 năm thì camera sau với đèn_pin bị hư k dùng được tiền thay camera sau thì khá đắt 1 112 000vnđ hầu_như ai dùng đt này đều bị như_vậy,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sản_phẩm cực tệ mới mua về bị lỗi k sạc đc ra ngoai tgdd đổi cái mới tiếp_tục bị lỗi mất tiếng game k bt làm_sao điện_thoại cả chục triệu mà lỗi tùm_lum,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
